account_id,account_name,account_type,industry,annual_revenue,number_of_employees,website,phone,fax,billing_street,billing_city,billing_state,billing_postal_code,billing_country,contact_id,contact_first_name,contact_last_name,contact_email,contact_phone,opportunity_id,opportunity_name,opportunity_stage,opportunity_amount,opportunity_close_date
3ae750e5-ee51-4a91-8abb-5b31d50e5d46,Johnson Inc,Partner,Finance,1449984.78,1650,https://www.clark-chandler.com/,(555) 4314656,(555) 9942058,5153 Bush Station Apt. 783,South Tanya,Idaho,84733,Denmark,4b038dfc-e07b-41c3-bda6-ba82bd526bea,Scott,Goodwin,xlewis@example.org,(555) 2499089,07aa94c8-dc17-4b63-a80c-8aefd5e44ee7,Opportunity 58,Closed Won,256926.89,2024-11-14
96120cb2-2af2-423c-92a6-4d7a697bfb77,"Green, Becker and Moore",Partner,Technology,2605458.29,2292,http://sanchez.com/,(555) 6512701,(555) 9452502,9565 Amanda Ridges Suite 358,East Kristen,Oregon,00795,Paraguay,297a55b3-ba34-4833-b7cf-53870f60c4e7,Jennifer,Hill,dylanallen@example.com,(555) 8542536,79974f72-9592-4fe2-9b09-4c7f28ea964b,Opportunity 27,Closed Won,102613.41,2024-12-06
0efe25f2-6fe2-4ae6-af9d-2c7c5b7a4854,"Chambers, Bowman and Ortiz",Partner,Healthcare,654998.86,2684,http://www.ward.com/,(555) 2663213,(555) 5717233,871 Tiffany Canyon Suite 031,East Kelsey,Wyoming,72358,Panama,47698148-8324-4f93-b746-0435be616a20,Peggy,Jones,willismichelle@example.net,(555) 4277729,bd482fc2-f692-4e71-97a0-999665306c62,Opportunity 9,Closed Won,112935.7,2024-11-06
3dec7146-00ab-4cd3-9a17-c63605b2d1f8,"Weaver, Velasquez and Glenn",Reseller,Education,8439488.14,1188,http://www.smith.com/,(555) 4036506,(555) 2458481,621 Fernandez Road Suite 444,East Barbara,Montana,87297,Kiribati,a6afeac2-d062-4fc1-b26b-b094ef43fe15,Erin,Burke,ilittle@example.net,(555) 4919721,b242211b-5c53-4268-a745-5ee8f12de18a,Opportunity 23,Qualification,11635.17,2024-10-22
161acfa8-2924-46d3-abe9-a127777f97da,"Garrett, Jackson and Gould",Partner,Education,1745932.83,696,https://www.sanchez.biz/,(555) 8807153,(555) 1805047,465 Brooks Locks,East Josemouth,Maryland,53656,Nepal,7d2ecbcf-bde1-4e17-8c6d-13f348c6c2d0,Cameron,Carpenter,walkerrobert@example.org,(555) 6758641,f606157e-ddfb-4342-8f21-c9e13a3ea278,Opportunity 12,Closed Lost,89993.97,2024-12-08
9e4c4220-bca1-4a0f-b14c-1ec62f4d8318,Douglas Group,Partner,Education,152415.12,562,https://www.beltran-martinez.com/,(555) 6351080,(555) 5770215,408 Johnson Roads,South Susantown,Ohio,24183,Nepal,dd74d0e3-dfb3-41ee-837b-50bca0b496ff,Richard,Hickman,thomas64@example.org,(555) 2802915,e1c6473e-e47a-461c-a103-965f82a7c479,Opportunity 24,Proposal,493436.28,2024-09-28
67a03871-4ae6-4770-b0d2-ac3e3147294b,Allen Ltd,Reseller,Finance,7903824.54,3997,https://nichols.com/,(555) 2633576,(555) 6645871,613 Rogers Summit Apt. 377,Bruceville,California,73763,Guinea-Bissau,466ef706-eab1-41e3-9290-1fb1e8cc1a96,Christina,Graham,fuenteskimberly@example.net,(555) 6278938,93f64dd5-97e3-4a3c-9531-443ee652edf0,Opportunity 70,Closed Lost,487581.02,2024-10-10
b9a486a5-5b31-4c8b-93db-9424e80cac68,"Reed, Torres and Hurst",Consultant,Finance,1885465.02,496,http://www.king.com/,(555) 6261154,(555) 6321719,812 Arnold Spurs,New Dawnview,Kentucky,09083,Azerbaijan,d66495ff-9199-4966-958f-f77fab3fb85b,Tiffany,Mckinney,rhorn@example.org,(555) 9844393,ee9712fb-f9d4-4d37-9b1f-9190a4c65ab2,Opportunity 70,Closed Won,353666.28,2024-12-04
e8e64162-625f-4c05-8475-b520d738c1c3,Mcintosh Group,Customer,Finance,904761.23,4302,http://townsend.net/,(555) 1197244,(555) 8387237,1411 Gordon Vista Apt. 617,Lake Hannahshire,Oregon,18779,Seychelles,7c32d956-fea7-4226-a746-3dd236101334,Jerry,Gibson,ibrowning@example.com,(555) 4490481,4f716527-ae65-4911-b400-ecdd606d2e47,Opportunity 97,Proposal,89823.59,2024-10-23
f2593173-5798-4d9c-bd59-1a593e395519,Wilson LLC,Customer,Manufacturing,9576922.47,324,http://www.edwards.biz/,(555) 8825555,(555) 8882153,89891 Megan Lane,Lake Matthew,Ohio,88509,Myanmar,4a568015-40e3-4970-8672-d66902dab55c,Denise,Klein,guzmancynthia@example.com,(555) 6503957,572453c1-edb4-48db-a2bf-e5d874e244f1,Opportunity 74,Qualification,302538.5,2024-10-14
2de93580-3f05-4c79-8ef5-3fb8d9ada09b,"Hernandez, Whitehead and Buck",Customer,Technology,3547195.31,1453,http://price.org/,(555) 8121015,(555) 4422192,6127 John Inlet,Angelachester,Rhode Island,03243,Mozambique,8b3e699d-f107-438b-9d06-03471400e93b,Amy,Hale,jimmy77@example.org,(555) 4826286,76c04e7f-e902-4200-9707-940aabe9c91a,Opportunity 81,Proposal,223957.8,2024-12-24
1d61e426-42fc-434e-a790-f4105234ebd1,Cowan LLC,Distributor,Finance,8583422.74,565,http://bishop.com/,(555) 6187976,(555) 4574311,8361 Walker Island,Mccormickview,Virginia,77992,Peru,8a0f28dd-436a-4e79-b50c-ea3bac2f876e,Carol,Harrell,jenglish@example.com,(555) 8405494,ba0eda5b-ac20-46d3-8056-24c4b664d5aa,Opportunity 27,Proposal,481061.62,2024-10-09
385a70d1-51ab-435a-98f7-d149c1dd2ab3,Mcdonald Ltd,Customer,Finance,6449190.89,2732,http://www.petty-ross.com/,(555) 9328374,(555) 9380102,714 Robin Green Apt. 667,North Nathan,South Carolina,66101,French Polynesia,3fab7722-6dfc-4559-b325-18282c2e17dd,Wendy,Woods,alexis43@example.org,(555) 7809401,7274bfed-9ad1-4d98-813d-a68073dd9de9,Opportunity 85,Prospecting,463086.61,2024-10-09
4f7f7ef1-4f8e-4a4e-b521-4e9f7e941af6,Burnett Inc,Reseller,Retail,1733073.17,2047,http://berry.org/,(555) 1453853,(555) 6235206,10811 Patterson Flats,East Ericaside,Delaware,35605,Lithuania,46be2f12-b700-41b2-976c-5c99a5f9b1b3,Lindsey,Richards,snicholson@example.net,(555) 6872845,39982362-c95b-4ae4-a64e-c8a709c82425,Opportunity 14,Proposal,94162.38,2024-11-11
aa1e0384-cfeb-4694-bf76-f139c14d12e4,"Wells, Soto and Woods",Consultant,Healthcare,5717352.41,1315,http://mendoza.org/,(555) 4780370,(555) 7675851,6300 West Crossing Suite 572,Nelsonchester,California,36027,Morocco,981ea6dd-82bc-43b5-9c7c-5152e223a799,Adam,Gomez,carloscole@example.net,(555) 2844381,f397edd3-689a-4d89-a4a9-a4b2f894713c,Opportunity 9,Prospecting,267745.16,2024-12-05
2c0a690b-a3ea-4176-a0c4-00ea71449ae5,Delacruz PLC,Consultant,Manufacturing,1366981.25,2779,https://perry.biz/,(555) 6221405,(555) 6828793,86828 Mark Springs Suite 591,New Meganmouth,Alabama,31201,Netherlands Antilles,930281c5-4d23-44b8-9700-3ca1e69b3408,Kathy,Harrell,frios@example.com,(555) 2099888,69ab213c-81e7-4d99-9e14-b4798aaeaa53,Opportunity 82,Qualification,300826.53,2024-12-03
6e116064-fbca-46be-84ed-37826c8bc8bb,Kaiser-Rojas,Distributor,Finance,5265998.97,3167,https://graves.com/,(555) 1093150,(555) 1939431,847 Johnson Course,Hallmouth,Iowa,09208,Mayotte,0afd399d-5876-4d0e-9467-635945e3df41,Christopher,Mendez,george94@example.net,(555) 5391678,dd64da8e-029c-4423-af92-6e26344a84ff,Opportunity 20,Qualification,301961.97,2024-12-08
21a608ec-b1e6-4fae-bb1d-52b6758ecc72,"Jackson, Garza and Hughes",Reseller,Healthcare,1800821.3,503,http://hill.net/,(555) 4172484,(555) 4361148,882 Briana Inlet,West Victoriashire,Hawaii,88651,Russian Federation,604e663f-c860-4e73-9776-63395daf329e,Nathan,Nunez,xwalton@example.com,(555) 3720028,45b0bfea-2c87-4005-91da-a3dc6fbcdba5,Opportunity 63,Qualification,305875.79,2024-10-14
6427d7c8-eb18-481a-b8e8-3fcad12acc10,"Fitzpatrick, Lamb and Huynh",Distributor,Technology,6210059.55,852,https://www.burton.com/,(555) 6801026,(555) 1412011,756 Hurley Ports Apt. 602,Lake Justinberg,Florida,26553,Norway,6468dbba-9798-4299-b085-4c83ea0f1c3a,Allison,Lowery,omclaughlin@example.org,(555) 6853690,202de78d-03c1-415b-8259-5934cee33927,Opportunity 97,Closed Lost,219071.32,2024-12-18
7abc2d3a-9bc7-4cdb-9ac1-d1bd2f919575,"Wallace, Soto and Clark",Reseller,Healthcare,9202393.81,2305,http://www.knight-brown.com/,(555) 5041204,(555) 6811933,33163 Perry Islands,Ericatown,Oregon,51807,Congo,ac3cf997-0f3c-4e54-a6e4-12fbf27c2500,Crystal,Jackson,howellmalik@example.net,(555) 7782094,549fefe1-c580-4e05-a2f9-7072d212992a,Opportunity 91,Proposal,22732.8,2024-11-25
799884e5-67b0-4f37-acb6-17300ceb9f1a,"Butler, Ramsey and Robinson",Distributor,Healthcare,2818490.36,3641,https://ramsey.com/,(555) 6734478,(555) 2355051,2546 Barnett Loaf Suite 971,South Jacobchester,Kansas,22103,Heard Island and McDonald Islands,7c99b309-d23e-447e-be4d-2af66183e885,Justin,Johnston,fhoffman@example.net,(555) 6730356,1f344c24-1b81-441e-adef-ce005a9df041,Opportunity 50,Proposal,143302.19,2024-12-20
ffff06e8-7cd9-4585-a077-098ee65698ef,"Sanchez, Gordon and Ponce",Distributor,Finance,2010899.93,1259,http://www.bond.com/,(555) 8982616,(555) 7494676,7817 Patterson Knolls Apt. 696,Kathleenmouth,Tennessee,36550,Fiji,98bfd599-32c5-4c85-864d-5db9cfaffc1f,Caleb,Reilly,joshua89@example.com,(555) 1119960,58cc2783-7808-49a4-8542-1740b1653305,Opportunity 36,Qualification,415381.3,2024-10-04
0a8d5f94-7dd4-4169-8604-adf09b92352b,Wagner LLC,Distributor,Technology,5135033.61,846,https://www.crawford.com/,(555) 1136266,(555) 1543039,805 Valerie Plains Suite 792,Lake Craigburgh,Nebraska,18333,Bhutan,20ebeb90-f4b6-4d9c-a8bf-de495f9d13bc,Leah,Hicks,jwells@example.com,(555) 8427194,757aea4a-7f51-412a-91ac-6a5be0a6ed03,Opportunity 75,Qualification,368342.06,2024-11-02
6d6ece05-35b0-455b-86d3-45a633ae1f8d,Fuentes LLC,Customer,Manufacturing,2273711.77,4332,http://davis-durham.com/,(555) 5220321,(555) 2125181,24635 Adams Place Suite 275,Tonymouth,Michigan,78458,Guatemala,7e71e83d-3a72-4a6e-870b-d328010250ef,Stephanie,Franco,lauramiller@example.net,(555) 6466224,df172b81-6ca2-4b01-9e3d-cccc458e2708,Opportunity 79,Prospecting,345562.17,2024-11-11
24ac4ff1-10d1-499e-b6d5-751591dadaca,"Lopez, Johnson and Lewis",Distributor,Education,1273799.41,1134,https://gross-miller.com/,(555) 4296240,(555) 8916234,381 Carrillo Via Suite 613,West Rebecca,North Dakota,41043,Brazil,1338b16d-046a-4336-b6f5-b6187f76d18e,William,Welch,caroline43@example.org,(555) 1761219,3e6017e0-dfad-4e32-8778-1f22bd9c769d,Opportunity 19,Prospecting,267592.84,2024-12-03
554495dc-9a20-46f4-a280-84abf6aad6c8,Baird-Vega,Consultant,Manufacturing,4055386.92,4239,http://www.mcconnell.biz/,(555) 3839683,(555) 3025923,308 Montgomery Fords,Perkinshaven,Maine,26125,South Africa,988d55f3-6cd6-486e-84d0-7a36e350812e,Bryan,Hayes,dannymoore@example.net,(555) 3429284,d379cbe3-36e8-4c07-85f8-a2fb82ffa89f,Opportunity 87,Closed Lost,236241.81,2024-11-20
d2bad24e-bfb6-45d6-9917-86f139d5d166,"Anderson, Adams and Steele",Distributor,Technology,8157392.1,1612,http://www.johnson.com/,(555) 2073383,(555) 6593264,93419 Owens Lodge,Hawkinsmouth,Ohio,07100,Sao Tome and Principe,da39b26d-9b4f-4b8f-8d9c-85bb4f38c62c,Monique,Burns,hraymond@example.com,(555) 8873097,b906052f-b48e-4d49-8750-fd4976920bf4,Opportunity 19,Proposal,326335.75,2024-10-31
249a3aab-ebf8-49e6-be7f-610fb6e6746c,Mendoza-Jones,Customer,Education,1738447.85,2977,http://potter-riley.com/,(555) 1516825,(555) 9801381,192 Kelsey Mall,Alexisborough,New Mexico,60107,Eritrea,2e895c5c-6dab-45b5-bbf7-8f0bf48ccd57,Veronica,Lee,david57@example.net,(555) 5568474,08a482f4-ee25-43dd-b751-576ef9beb3b4,Opportunity 19,Prospecting,450424.46,2024-11-10
dae61dc6-515b-43a8-becf-f72d02413783,James Inc,Customer,Finance,9853417.91,2907,https://www.vance.biz/,(555) 3288409,(555) 1167750,2364 Anderson Throughway,West Dominic,Wyoming,49925,Iran,e4cf99cf-2c89-4016-9674-48163744ef62,Sonia,Hayes,griffindavid@example.net,(555) 9716956,090db7a9-cc0d-4d04-9b18-eef66c9b0cfa,Opportunity 90,Closed Won,108724.54,2024-10-03
233d1d9e-53cd-4714-b14a-beac8d826d2f,Watson Ltd,Reseller,Finance,9267337.25,2359,https://boone.com/,(555) 9505542,(555) 6735874,4952 Warren Summit,South Cathy,Tennessee,17258,Syrian Arab Republic,bbfff3f0-356f-4280-aef8-5747957ed26d,Andrew,Hubbard,williamwilliams@example.org,(555) 2928025,66ca358d-d73d-4652-b749-eb68856a33d4,Opportunity 50,Prospecting,98838.17,2024-10-15
fa5e0eef-2e88-4d69-bb2e-f47f16ac768e,"Wolf, Gibbs and James",Distributor,Education,2388087.15,3376,http://www.kelly-romero.info/,(555) 8557328,(555) 8984350,994 Frank Track,Lunastad,Tennessee,63059,Russian Federation,ec1a7a3e-1fcd-4f9a-9040-db351f305932,Julie,Olsen,johnellis@example.org,(555) 9976873,73f10936-5fda-448d-9248-edfbbdee9f96,Opportunity 1,Qualification,414244.57,2024-12-04
6fc85698-8855-4e27-8c40-ce1574263681,Maynard LLC,Distributor,Technology,1092142.49,2607,https://vasquez.net/,(555) 7340492,(555) 9858853,6649 Willis Street,Harrisfort,Indiana,13272,Trinidad and Tobago,744e948e-b01a-489a-b5dc-a810336c0c34,Russell,Hopkins,amanda67@example.net,(555) 4690239,028f9da5-5aab-4105-91c1-089992249b44,Opportunity 65,Negotiation,66799.68,2024-10-04
13c3d82a-38f5-4fe3-a1c4-be00db71b2da,Jarvis and Sons,Consultant,Healthcare,3114523.93,3853,https://www.yang.com/,(555) 9341973,(555) 5356122,56951 Matthew Flat,New Susanport,Virginia,26886,Fiji,054725c2-2d44-4205-9a06-6dcef0734b10,Jennifer,Dixon,daniel64@example.net,(555) 5114085,13a00820-5cd3-4be0-b6eb-2196daf0dddc,Opportunity 60,Prospecting,216217.22,2024-12-14
0c5d7070-75fe-41c6-86dc-7b8e67ecee0d,"Ortiz, Whitaker and Rodriguez",Distributor,Technology,1996064.18,1263,https://trujillo.com/,(555) 6693096,(555) 7263028,69504 Sierra Orchard Apt. 229,New Sandra,South Carolina,16868,Argentina,fb197584-8a3b-4d88-8662-c7830fb81d21,Roy,Ramirez,ryansmith@example.net,(555) 6284492,55aaa0cc-361d-4912-8886-6ed71c09dfe9,Opportunity 45,Proposal,325019.51,2024-10-11
efbb015d-7975-45fc-b1d8-1aa7e0a12409,"Gonzales, Campbell and Hall",Customer,Retail,1324868.22,3063,http://howard.org/,(555) 9582583,(555) 1332555,164 Kim Gardens Apt. 962,Mcdanielchester,Hawaii,83800,Western Sahara,256255f0-8abb-4230-8dc5-0064ad78e40a,Michael,Ewing,christopherthompson@example.net,(555) 9313336,89ebb17b-eb71-4847-beca-76322b739467,Opportunity 20,Closed Won,282670.85,2024-10-13
585a070e-e884-413f-b345-5bca2050d7e2,Calderon-Hoover,Consultant,Healthcare,2304671.86,2306,http://lowe-maldonado.info/,(555) 9032139,(555) 5665976,55377 Jennifer Shore,Robertmouth,Delaware,13994,Ethiopia,e7d5f2b0-03f3-4d2d-9d69-71c91c401c17,Brianna,Mcdaniel,qpalmer@example.net,(555) 2104554,0b2a45e8-5af4-4eb1-9d25-a1c1c206ad2e,Opportunity 76,Negotiation,278240.66,2024-10-09
be86449a-ebfb-48ac-9378-1d284ed1ad4c,Wood-Thompson,Reseller,Technology,2193575.83,854,http://bryant-lee.com/,(555) 9337297,(555) 7280645,016 Adam Orchard Apt. 780,North Jeremy,New Jersey,45075,Nepal,8cb5648b-054e-4bfb-9044-02094a1497d1,Robert,Shaw,william06@example.org,(555) 5970472,3a4c55f3-e4cb-42c7-b034-cd0a8f621f3c,Opportunity 88,Closed Lost,335542.7,2024-12-11
72b7d87a-85ef-4765-a117-f7ff330d8a34,Roberson-Ryan,Consultant,Healthcare,6685651.36,2708,http://www.ali.com/,(555) 1898360,(555) 3970381,92573 Reid Springs Apt. 198,North Donna,New York,66130,Bulgaria,f5f9b313-9385-4b2d-afdc-139b37f2dc30,Oscar,Roman,ashleestevens@example.net,(555) 6029099,f8a8d027-25dd-4484-9b15-95789dfc7a2d,Opportunity 60,Closed Lost,100496.22,2024-10-21
b2018ae4-20c8-4755-bbec-6e222518fb42,Hopkins and Sons,Consultant,Healthcare,588426.22,2461,http://murphy.com/,(555) 1577565,(555) 3590855,24680 Ramos Islands,Williamsbury,Illinois,55919,Tuvalu,002c1aad-c356-45ac-a8de-6ffe1b30363a,Briana,Adkins,lisanelson@example.net,(555) 8081539,c8896cb5-7acd-45ac-8d33-9b06a1c056b9,Opportunity 40,Proposal,470665.0,2024-12-24
0e6b62bc-251f-4f70-8715-c250ec2ae7aa,"Montes, Gonzales and Smith",Customer,Finance,7265276.59,3356,https://www.mcmillan-murray.com/,(555) 6375536,(555) 3914859,1433 William Spur Apt. 677,Gonzalesside,Florida,23747,South Africa,3d72203e-bccb-4d1c-8cab-7aeb173c5d83,Nathaniel,Johnson,zachary90@example.com,(555) 7614226,0026e92c-b718-4127-8cfc-f17092802aa1,Opportunity 83,Proposal,366368.15,2024-10-05
daa2215e-f8b2-4e65-96a7-ad91df6b8f38,"Nichols, Lewis and Williams",Customer,Education,928247.49,1841,https://www.bell-schmidt.info/,(555) 2896520,(555) 9609724,6484 Fernandez Curve Suite 825,Jonesfort,Virginia,73444,Slovenia,aadd67e9-4e4a-46dc-a333-456b9124532e,April,Hill,robertyang@example.com,(555) 3388605,2018c287-58ec-4a21-909a-0c7417e69660,Opportunity 87,Closed Lost,166559.71,2024-10-29
5f47eb91-0315-40ff-8ec3-a90da40de108,Hood-Rodriguez,Customer,Manufacturing,4929576.13,3694,https://www.mason-larson.biz/,(555) 7317171,(555) 2693722,637 Michael Streets,South Daniel,Nebraska,10964,Albania,0e9c75b4-48eb-4ab7-9640-e0bc03141b45,April,Hester,leetyler@example.net,(555) 3333716,08316cab-9894-4a96-b9ba-b365666246ef,Opportunity 65,Closed Won,341995.34,2024-10-11
e281b454-8359-4db8-94a5-de05b224ee00,"Williams, Lewis and Patterson",Reseller,Education,1259812.39,1616,https://johnson.info/,(555) 6360032,(555) 5368328,6560 Cynthia Point,Davischester,Massachusetts,69621,Grenada,95346257-c44f-49f1-a9d4-a71e427d7db4,Kent,Ramirez,jonathancantrell@example.net,(555) 6518384,af01808a-bf4a-40cc-8609-26d4cd6ba142,Opportunity 32,Proposal,35757.31,2024-12-17
b4989744-69c8-4bd8-bf28-063686a4fd95,"Bates, Gonzalez and Campbell",Reseller,Healthcare,7311711.11,168,http://duarte.net/,(555) 3296469,(555) 2956072,577 Smith Port Suite 857,Lake Katelyn,Rhode Island,62924,Cuba,3cd38ab2-28c7-4671-8c03-f3863c28e7e2,Maria,Sandoval,scastro@example.org,(555) 5919558,c07bdb0c-fd52-43f5-9697-c22798faf561,Opportunity 35,Negotiation,349043.77,2024-11-30
6af2627b-df52-4b25-92d7-b8662e012d76,Shaffer-Kennedy,Distributor,Technology,2691252.17,1169,http://peterson.com/,(555) 6896215,(555) 2509257,14083 Mark Drive Suite 483,Petersonborough,New Hampshire,63038,Moldova,823c0757-2050-47c9-a852-33f73d7e8b62,Brian,Strong,brianna41@example.net,(555) 8825177,eb81f5c5-02d9-4ff4-a874-48ecdb6b8885,Opportunity 26,Proposal,91128.89,2024-10-28
4ad6d81d-c46b-4289-b451-96dcdd9a12ec,Hansen-Cobb,Partner,Manufacturing,5776991.79,144,http://www.johnson.com/,(555) 1085548,(555) 5248545,259 Tiffany Road Apt. 943,Walterfurt,Florida,83159,Syrian Arab Republic,7afc8d13-30f6-41d2-94dc-cdf6e0c16e48,Jennifer,Wagner,qstokes@example.net,(555) 7122186,6f6c215d-089a-4ff9-ad40-f84837218e77,Opportunity 53,Closed Won,366946.67,2024-10-07
15fbfec6-eeac-45a5-9fb4-074bac1b44a6,Hardin-Moore,Distributor,Education,506775.22,4005,https://www.lang.com/,(555) 4999381,(555) 2059851,9603 Robles Course Apt. 927,Robertburgh,Florida,60324,Martinique,f0411602-487f-49ae-8697-23fad2ee5295,Rachel,Torres,mark65@example.org,(555) 3406744,b3f73905-9e76-43ea-8693-8fde68c94449,Opportunity 92,Proposal,464721.19,2024-11-05
dc84ac72-12dd-4eec-8527-cb64565cafa1,Compton-Brown,Customer,Technology,7605226.63,2601,http://torres-warner.com/,(555) 8345028,(555) 1705201,724 Linda Village Suite 565,Lake Peter,Louisiana,54845,Comoros,7917ac2a-ec4a-4d1d-b8f9-8de0768fda68,Christina,Figueroa,sgeorge@example.net,(555) 2250074,97b9c509-ea06-41ed-bbd6-990d5d557e65,Opportunity 53,Qualification,150829.5,2024-12-20
2547e865-0f56-4c14-b7b4-b9a380bd86ed,"Rollins, Pearson and Molina",Partner,Technology,317264.35,2880,https://wood.com/,(555) 9577351,(555) 6054627,50069 Parsons Fords Suite 792,Christopherstad,Maryland,02933,Kazakhstan,5e8d5206-a9b1-48e1-ac64-85a617bff27f,Luke,Pearson,cynthiagray@example.com,(555) 6106910,5c16adb9-eaec-43c4-923b-86d2ad9c7925,Opportunity 9,Proposal,14971.38,2024-11-06
00cbb75a-aee3-41bb-abf4-dec3ea729d6c,"Sanchez, Vasquez and Garcia",Customer,Healthcare,4428490.7,4922,https://www.wheeler.com/,(555) 5935749,(555) 7189738,4139 Johnson Mall Suite 909,East Peterton,Nebraska,48486,Congo,43d48681-ed7f-4220-9981-4de61d21d5da,Randall,Khan,carlsonandre@example.com,(555) 3223379,a47d32b9-e56e-4670-b7a5-2f0977eb7d8c,Opportunity 80,Qualification,72000.6,2024-10-16
c86a882b-3360-4ee1-ad99-96656d1ac65e,Quinn PLC,Consultant,Technology,8260155.2,3034,https://dillon.info/,(555) 5334414,(555) 6940417,694 Yates Pines Apt. 037,Michaelhaven,Arizona,35249,Saint Martin,76d2f1e9-aef3-46aa-9374-f6909b645b06,Jennifer,Vincent,millerchristopher@example.com,(555) 7064958,f8e0c212-a4af-4ce1-acc9-76cf79a07aed,Opportunity 88,Prospecting,223414.03,2024-12-08
2d81f97d-d7ba-4983-9f9a-8cecac97c44d,Burnett-Clark,Reseller,Education,7716682.75,2969,https://campbell.com/,(555) 1811598,(555) 9115568,1218 Ashley Knolls Suite 942,Brooksview,South Dakota,62969,Armenia,53408d2f-ccf9-408e-be41-7141339c6e88,Christopher,Smith,velezkimberly@example.com,(555) 1378303,7b4ca2bf-338e-44cd-a198-d2dee2531d0c,Opportunity 52,Proposal,484735.13,2024-09-29
e55889ce-bf56-45d7-abb4-090832d6a4ba,"Bullock, Hays and Holt",Consultant,Technology,6392498.47,4844,http://www.johnson-hale.com/,(555) 8958444,(555) 4933752,88890 Brooks Via Suite 743,Rebeccafurt,Connecticut,65699,Poland,afc90c8d-cd37-4d03-82d8-6081b6751647,Steve,Myers,mhunter@example.com,(555) 1917688,25656ee5-fa08-4752-892c-94be8deb40de,Opportunity 66,Proposal,109244.71,2024-10-26
4ed525a2-0424-4455-9b02-3002d08f51e2,Pierce PLC,Consultant,Education,4424459.52,1160,https://harris-wong.com/,(555) 2382431,(555) 1839450,346 Smith Knoll,Sanderstown,South Dakota,57986,North Macedonia,fb0af1fd-b11b-4a6f-92fe-f42dd893e7e9,Jordan,Wilcox,brittanycox@example.org,(555) 9477468,0b7ff351-2aa9-4279-aa5d-5e1c86a3e8b3,Opportunity 57,Qualification,368450.15,2024-12-14
cea5c871-7fbd-468c-b16b-95b3f4f8fc45,Davis-Johnson,Partner,Education,9068601.31,1823,https://www.charles.com/,(555) 8743651,(555) 1017510,049 Sanchez Ranch,Williamville,Oklahoma,74629,Macao,8190224e-ec36-4f4e-a9ea-1ece797fd1df,Mario,Nielsen,henryjessica@example.com,(555) 3744661,75dd4f78-412c-405e-bbc9-540f9900ddff,Opportunity 41,Qualification,362994.57,2024-11-12
97d7b42e-4d67-4450-9574-2e7bfbc4265d,Delgado-Stephens,Partner,Manufacturing,5270865.61,972,http://black.com/,(555) 2813979,(555) 8178607,850 Johnson Lake,Traceyport,Hawaii,33120,Kenya,e745d765-1561-477a-a716-3268489db01b,Richard,Rodriguez,traceylambert@example.net,(555) 3639924,8c79ce2d-c9bd-4590-aaf4-a3f037cf1e54,Opportunity 6,Prospecting,310650.2,2024-10-06
4f5e9bbb-582c-4662-9f09-08bb8fa57da2,"Ortiz, Contreras and Wallace",Partner,Manufacturing,5163829.86,4049,https://www.vega.com/,(555) 4829248,(555) 8581879,4189 Darius Mall Suite 653,Foleyburgh,Michigan,16231,Sweden,9cfd17a2-5164-4dd2-a260-4e9c816523e7,Andrea,Allen,jenna40@example.net,(555) 2036645,4374513d-def4-4876-97eb-8bf865d91405,Opportunity 99,Closed Lost,5550.7,2024-11-02
8a272a6a-5499-4be4-8b61-a25e622e9e47,Mcknight-Peck,Distributor,Education,3167041.99,4324,https://www.jordan-bennett.com/,(555) 9282000,(555) 4234309,1632 Judith Rest Suite 448,Alvarezside,Wyoming,80412,Trinidad and Tobago,9249485a-0893-4a07-8153-c5b0c6724f15,Robin,Walsh,nancy23@example.net,(555) 1127820,c92674dc-384f-455f-b093-9dfa17f36ee5,Opportunity 22,Proposal,236630.1,2024-11-05
9a274c63-70cb-405f-966a-221c2f0baad1,Thomas Inc,Consultant,Technology,1427207.09,2659,http://www.taylor.com/,(555) 9588146,(555) 1049515,3922 Sparks Inlet Apt. 757,Ronaldland,North Carolina,65303,United Arab Emirates,148f1988-4f66-409e-a67b-90bc7c08df13,Jennifer,Davis,marywalker@example.org,(555) 7700151,1ec1dbab-a163-47ed-b546-80cae38896ac,Opportunity 82,Prospecting,94216.62,2024-12-09
c86ff707-cf6d-4af9-9929-2ce9914a235e,George-Fuller,Partner,Technology,9811783.14,636,https://harper-duke.biz/,(555) 8847832,(555) 1338138,92512 Miller Shoals,Lake Doris,Illinois,21472,Poland,f35e1bf4-78ec-4c02-b3cc-69389cc7aaf0,Erica,Patterson,christian45@example.org,(555) 2879127,15e49e24-eea9-41d3-a32a-4868d899603d,Opportunity 21,Closed Won,265112.49,2024-12-09
b7ae5fbe-83e4-4a7f-beb8-b156f78cfa03,"Olson, Moore and Calderon",Reseller,Finance,5815145.39,2568,http://www.whitney-davis.org/,(555) 3229914,(555) 4154580,939 Thomas Corners Suite 050,Lake Holly,Washington,36888,New Zealand,e0ef1d48-ae37-4fe0-902c-b6c13703d8ab,George,Bennett,stoutrebecca@example.net,(555) 3231019,626a2f32-addc-4c38-b0fd-fa98ddfe8616,Opportunity 81,Proposal,348414.18,2024-11-13
